,CountyCode,DistrictCode,CountyName,DistrictName,Cumulative Enrollment,Total Suspensions,Unduplicated Count of Students Suspended (Total),Unduplicated Count of Students Suspended (Defiance-Only),Suspension Rate (Total),Suspension Count Violent Incident (Injury),Suspension Count Violent Incident (No Injury),Suspension Count Weapons Possession,Suspension Count Illicit Drug-Related,Suspension Count Defiance-Only,Suspension Count Other Reasons,AcademicYear
7538,19,65094.0,Los Angeles,West Covina Unified,15301,134,103,11,0.7,13,66,5,32,12,6,2018-19
7539,19,65102.0,Los Angeles,Westside Union Elementary,10349,470,332,26,3.2,44,319,17,35,36,19,2018-19
7540,19,65110.0,Los Angeles,Whittier City Elementary,6417,170,124,0,1.9,17,115,7,24,0,7,2018-19
7541,19,65128.0,Los Angeles,Whittier Union High,11870,507,448,8,3.8,44,159,27,260,8,9,2018-19
7542,19,65136.0,Los Angeles,William S. Hart Union High,25726,540,449,14,1.7,65,216,24,207,15,13,2018-19
7543,19,65151.0,Los Angeles,Wilsona Elementary,1440,90,60,2,4.2,3,75,3,7,2,0,2018-19
7544,19,73437.0,Los Angeles,Compton Unified,25016,408,315,15,1.3,104,207,15,45,19,18,2018-19
7545,19,73445.0,Los Angeles,Hacienda la Puente Unified,18952,900,623,39,3.3,86,424,30,273,42,45,2018-19
7546,19,73452.0,Los Angeles,Rowland Unified,14996,384,261,37,1.7,15,220,17,65,44,23,2018-19
7547,19,73460.0,Los Angeles,Walnut Valley Unified,14260,309,237,21,1.7,22,146,16,81,28,16,2018-19
7548,19,75291.0,Los Angeles,San Gabriel Unified,7504,91,73,5,1.0,4,54,3,21,5,4,2018-19
7549,19,75309.0,Los Angeles,Acton-Agua Dulce Unified,28517,116,101,8,0.4,37,36,3,27,9,4,2018-19
7550,19,75333.0,Los Angeles,Manhattan Beach Unified,6720,72,54,6,0.8,4,23,0,37,6,2,2018-19
7551,19,75341.0,Los Angeles,Redondo Beach Unified,10278,385,274,57,2.7,29,135,9,131,67,14,2018-19
7552,19,75663.0,Los Angeles,SBE - New West Charter,897,12,10,0,1.1,0,7,0,5,0,0,2018-19
7553,19,75697.0,Los Angeles,SBE - The School of Arts and Enterprise,820,49,44,4,5.4,1,27,4,11,4,2,2018-19
7554,19,75713.0,Los Angeles,Alhambra Unified,17154,67,58,1,0.3,13,38,3,11,1,1,2018-19
7555,19,76547.0,Los Angeles,SBE - Barack Obama Charter,480,4,2,0,0.4,0,3,1,0,0,0,2018-19
7556,19,76869.0,Los Angeles,Wiseburn Unified,4609,77,60,7,1.3,8,40,4,15,7,3,2018-19
7557,19,76885.0,Los Angeles,SBE - Anahuacalmecac International University Preparatory of North America,345,0,0,0,0.0,0,0,0,0,0,0,2018-19
7558,19,76968.0,Los Angeles,SBE - Academia Avance Charter,422,10,9,0,2.1,1,4,1,3,0,1,2018-19
7559,19,76992.0,Los Angeles,SBE - Prepa Tec Los Angeles High,331,6,5,0,1.5,2,2,1,1,0,0,2018-19
7560,19,77081.0,Los Angeles,SBE - Celerity Himalia,731,6,6,0,0.8,2,2,1,1,0,0,2018-19
7561,20,10207.0,Madera,Madera County Superintendent of Schools,1197,58,35,3,2.9,9,30,0,6,4,9,2018-19
7562,20,65177.0,Madera,Alview-Dairyland Union Elementary,429,11,8,3,1.9,0,6,1,0,4,0,2018-19
7563,20,65185.0,Madera,Bass Lake Joint Union Elementary,969,48,28,10,2.9,2,20,1,11,10,4,2018-19
7564,20,65193.0,Madera,Chowchilla Elementary,2419,141,104,26,4.3,52,39,2,13,27,8,2018-19
7565,20,65201.0,Madera,Chowchilla Union High,1161,88,78,3,6.7,3,54,0,25,3,3,2018-19
7566,20,65243.0,Madera,Madera Unified,21930,2415,1427,203,6.5,420,963,54,661,254,63,2018-19
7567,20,65276.0,Madera,Raymond-Knowles Union Elementary,88,6,5,2,5.7,0,0,0,1,2,3,2018-19
7568,20,75580.0,Madera,Golden Valley Unified,2275,213,124,20,5.5,36,89,3,43,30,12,2018-19
7569,20,75606.0,Madera,Chawanakee Unified,1442,106,79,7,5.5,5,41,8,44,7,1,2018-19
7570,20,76414.0,Madera,Yosemite Unified,2232,222,137,14,6.1,6,127,8,61,16,4,2018-19
7571,21,10215.0,Marin,Marin County Office of Education,467,114,57,20,12.2,17,31,2,27,34,3,2018-19
7572,21,65300.0,Marin,Bolinas-Stinson Union,92,3,1,0,1.1,0,3,0,0,0,0,2018-19
7573,21,65318.0,Marin,Miller Creek Elementary,2054,76,43,15,2.1,5,33,2,3,31,2,2018-19
7574,21,65334.0,Marin,Kentfield Elementary,1248,29,19,3,1.5,1,17,1,0,3,7,2018-19
7575,21,65342.0,Marin,Laguna Joint Elementary,16,0,0,0,0.0,0,0,0,0,0,0,2018-19
7576,21,65359.0,Marin,Lagunitas Elementary,238,3,2,0,0.8,0,3,0,0,0,0,2018-19
7577,21,65367.0,Marin,Larkspur-Corte Madera,1581,40,20,4,1.3,5,24,0,2,6,3,2018-19
7578,21,65375.0,Marin,Lincoln Elementary,*,*,*,*,*,*,*,*,*,*,*,2018-19
7579,21,65391.0,Marin,Mill Valley Elementary,3002,67,38,14,1.3,8,17,1,10,28,3,2018-19
7580,21,65409.0,Marin,Nicasio,41,0,0,0,0.0,0,0,0,0,0,0,2018-19
7581,21,65417.0,Marin,Novato Unified,7968,312,233,16,2.9,23,138,5,109,18,19,2018-19
7582,21,65425.0,Marin,Reed Union Elementary,1389,32,25,0,1.8,2,29,1,0,0,0,2018-19
7583,21,65433.0,Marin,Ross Elementary,404,2,2,1,0.5,1,0,0,0,1,0,2018-19
7584,21,65458.0,Marin,San Rafael City Elementary,4790,123,85,13,1.8,15,45,3,34,17,9,2018-19
7585,21,65466.0,Marin,San Rafael City High,2780,184,143,20,5.1,21,74,3,59,22,5,2018-19
7586,21,65474.0,Marin,Sausalito Marin City,549,27,23,10,4.2,5,9,0,3,10,0,2018-19
7587,21,65482.0,Marin,Tamalpais Union High,5132,153,134,9,2.6,12,41,4,81,11,4,2018-19
7588,21,73361.0,Marin,Shoreline Unified,536,27,20,7,3.7,12,2,1,5,7,0,2018-19
7589,21,75002.0,Marin,Ross Valley Elementary,2134,52,39,6,1.8,7,24,2,10,6,3,2018-19
7590,21,77065.0,Marin,SBE - Ross Valley Elementary,176,2,1,0,0.6,1,1,0,0,0,0,2018-19
7591,22,10223.0,Mariposa,Mariposa County Office of Education,59,3,2,0,3.4,0,2,0,1,0,0,2018-19
7592,22,65532.0,Mariposa,Mariposa County Unified,2000,136,93,15,4.7,2,55,1,56,18,4,2018-19
7593,23,10231.0,Mendocino,Mendocino County Office of Education,186,46,34,14,18.3,15,10,0,3,15,3,2018-19
7594,23,65540.0,Mendocino,Anderson Valley Unified,518,23,19,0,3.7,8,10,0,5,0,0,2018-19
7595,23,65557.0,Mendocino,Arena Union Elementary,256,19,14,3,5.5,0,9,0,4,4,2,2018-19
7596,23,65565.0,Mendocino,Fort Bragg Unified,1972,142,88,16,4.5,12,63,8,37,20,2,2018-19
7597,23,65573.0,Mendocino,Manchester Union Elementary,47,0,0,0,0.0,0,0,0,0,0,0,2018-19
7598,23,65581.0,Mendocino,Mendocino Unified,574,83,41,5,7.1,1,33,0,44,5,0,2018-19
7599,23,65599.0,Mendocino,Point Arena Joint Union High,145,42,25,5,17.2,3,13,2,17,5,2,2018-19
7600,23,65607.0,Mendocino,Round Valley Unified,520,39,34,2,6.5,5,16,5,11,2,0,2018-19
7601,23,65615.0,Mendocino,Ukiah Unified,6932,848,483,148,7.0,241,188,18,143,215,43,2018-19
7602,23,65623.0,Mendocino,Willits Unified,2017,205,119,24,5.9,33,108,4,31,27,2,2018-19
7603,23,73866.0,Mendocino,Potter Valley Community Unified,286,16,12,1,4.2,5,0,0,9,1,1,2018-19
7604,23,73916.0,Mendocino,Laytonville Unified,382,46,22,4,5.8,1,32,0,4,8,1,2018-19
7605,23,75218.0,Mendocino,Leggett Valley Unified,141,5,2,1,1.4,0,3,0,0,2,0,2018-19
7606,24,10249.0,Merced,Merced County Office of Education,2042,409,183,85,9.0,88,160,1,15,135,10,2018-19
7607,24,65631.0,Merced,Atwater Elementary,5442,242,166,42,3.1,2,135,20,21,55,9,2018-19
7608,24,65649.0,Merced,Ballico-Cressey Elementary,402,5,4,0,1.0,0,4,0,0,0,1,2018-19
7609,24,65680.0,Merced,El Nido Elementary,205,1,1,0,0.5,1,0,0,0,0,0,2018-19
7610,24,65698.0,Merced,Hilmar Unified,2473,231,132,36,5.3,4,120,2,45,54,6,2018-19
7611,24,65722.0,Merced,Le Grand Union Elementary,403,20,20,0,5.0,0,15,0,3,0,2,2018-19
7612,24,65730.0,Merced,Le Grand Union High,534,41,35,6,6.6,0,10,3,18,6,4,2018-19
7613,24,65748.0,Merced,Livingston Union,2588,80,48,11,1.9,3,27,2,21,27,0,2018-19
7614,24,65755.0,Merced,Los Banos Unified,11801,1206,754,210,6.4,73,591,47,179,295,21,2018-19
7615,24,65763.0,Merced,McSwain Union Elementary,896,13,10,1,1.1,2,7,1,0,1,2,2018-19
7616,24,65771.0,Merced,Merced City Elementary,11890,707,436,95,3.7,6,451,26,74,131,19,2018-19
7617,24,65789.0,Merced,Merced Union High,10998,522,377,25,3.4,7,283,22,161,35,14,2018-19
7618,24,65813.0,Merced,Plainsburg Union Elementary,114,0,0,0,0.0,0,0,0,0,0,0,2018-19
7619,24,65821.0,Merced,Planada Elementary,884,11,10,0,1.1,0,11,0,0,0,0,2018-19
7620,24,65839.0,Merced,Snelling-Merced Falls Union Elementary,83,5,5,0,6.0,1,4,0,0,0,0,2018-19
7621,24,65862.0,Merced,Weaver Union ,3150,397,221,29,7.0,90,207,11,16,45,28,2018-19
7622,24,65870.0,Merced,Winton,2169,84,69,10,3.2,3,59,5,3,10,4,2018-19
7623,24,73619.0,Merced,Gustine Unified,1969,199,156,9,7.9,86,31,2,62,10,8,2018-19
7624,24,73726.0,Merced,Merced River Union Elementary,204,0,0,0,0.0,0,0,0,0,0,0,2018-19
7625,24,75317.0,Merced,Dos Palos Oro Loma Joint Unified,2605,322,203,40,7.8,48,135,17,48,53,21,2018-19
7626,24,75366.0,Merced,Delhi Unified,2750,299,188,18,6.8,135,42,15,76,20,11,2018-19
7627,25,10256.0,Modoc,Modoc County Office of Education,17,0,0,0,0.0,0,0,0,0,0,0,2018-19
7628,25,65896.0,Modoc,Surprise Valley Joint Unified,123,1,1,0,0.8,0,1,0,0,0,0,2018-19
7629,25,73585.0,Modoc,Modoc Joint Unified,938,205,107,63,11.4,18,41,1,26,115,4,2018-19
7630,25,73593.0,Modoc,Tulelake Basin Joint Unified,417,27,20,5,4.8,3,15,0,0,8,1,2018-19
7631,26,10264.0,Mono,Mono County Office of Education,656,13,8,4,1.2,0,6,0,1,6,0,2018-19
7632,26,73668.0,Mono,Eastern Sierra Unified,430,23,14,4,3.3,3,14,0,1,5,0,2018-19
7633,26,73692.0,Mono,Mammoth Unified,1293,27,19,1,1.5,4,5,1,16,1,0,2018-19
7634,27,10272.0,Monterey,Monterey County Office of Education,2560,132,100,16,3.9,16,77,2,19,16,2,2018-19
7635,27,65961.0,Monterey,Alisal Union,9163,112,98,28,1.1,21,46,2,5,34,4,2018-19
7636,27,65979.0,Monterey,Bradley Union Elementary,80,1,1,1,1.3,0,0,0,0,1,0,2018-19
7637,27,65987.0,Monterey,Carmel Unified,2566,75,51,7,2.0,16,31,2,17,9,0,2018-19
7638,27,65995.0,Monterey,Chualar Union,329,27,21,1,6.4,6,14,0,2,1,4,2018-19
7639,27,66027.0,Monterey,Graves Elementary,44,0,0,0,0.0,0,0,0,0,0,0,2018-19
7640,27,66035.0,Monterey,Greenfield Union Elementary,3800,175,137,8,3.6,45,72,13,30,9,6,2018-19
7641,27,66050.0,Monterey,King City Union,2826,350,168,42,5.9,94,83,10,79,80,4,2018-19
7642,27,66068.0,Monterey,South Monterey County Joint Union High,2548,658,336,193,13.2,16,112,8,139,368,15,2018-19
7643,27,66076.0,Monterey,Lagunita Elementary,103,1,1,0,1.0,0,1,0,0,0,0,2018-19
7644,27,66084.0,Monterey,Mission Union Elementary,131,0,0,0,0.0,0,0,0,0,0,0,2018-19
7645,27,66092.0,Monterey,Monterey Peninsula Unified,11332,541,384,33,3.4,151,206,18,118,35,13,2018-19
7646,27,66134.0,Monterey,Pacific Grove Unified,2139,42,38,0,1.8,1,25,2,10,0,4,2018-19
7647,27,66142.0,Monterey,Salinas City Elementary,9155,461,289,24,3.2,25,355,10,13,33,25,2018-19
7648,27,66159.0,Monterey,Salinas Union High,16585,1682,1060,75,6.4,216,751,37,535,83,60,2018-19
7649,27,66167.0,Monterey,San Antonio Union Elementary,145,14,4,1,2.8,11,1,0,1,1,0,2018-19
7650,27,66175.0,Monterey,San Ardo Union Elementary,124,13,12,2,9.7,0,8,3,0,2,0,2018-19
7651,27,66183.0,Monterey,San Lucas Union Elementary,91,2,2,0,2.2,0,2,0,0,0,0,2018-19
7652,27,66191.0,Monterey,Santa Rita Union Elementary,3917,164,127,7,3.2,7,105,1,36,8,7,2018-19
7653,27,66225.0,Monterey,Spreckels Union Elementary,998,6,5,0,0.5,0,4,0,1,0,1,2018-19
7654,27,66233.0,Monterey,Washington Union Elementary,914,6,5,0,0.5,2,0,1,3,0,0,2018-19
7655,27,73825.0,Monterey,North Monterey County Unified,4858,282,198,24,4.1,18,115,13,101,27,8,2018-19
7656,27,75150.0,Monterey,Big Sur Unified,151,4,2,0,1.3,1,3,0,0,0,0,2018-19
7657,27,75440.0,Monterey,Soledad Unified,5125,438,250,32,4.9,83,117,7,162,45,24,2018-19
7658,27,75473.0,Monterey,Gonzales Unified,2492,177,114,13,4.6,30,71,4,49,16,7,2018-19
7659,28,10280.0,Napa,Napa County Office of Education,225,59,32,3,14.2,6,42,0,1,10,0,2018-19
7660,28,66241.0,Napa,Calistoga Joint Unified,897,52,41,3,4.6,17,19,2,9,3,2,2018-19
7661,28,66258.0,Napa,Howell Mountain Elementary,92,0,0,0,0.0,0,0,0,0,0,0,2018-19
7662,28,66266.0,Napa,Napa Valley Unified,18313,876,586,27,3.2,162,380,49,234,30,21,2018-19
7663,28,66282.0,Napa,Pope Valley Union Elementary,57,0,0,0,0.0,0,0,0,0,0,0,2018-19
7664,28,66290.0,Napa,Saint Helena Unified,1298,53,39,1,3.0,9,15,1,25,1,2,2018-19
7665,29,10298.0,Nevada,Nevada County Office of Education,5206,47,27,9,0.5,2,19,2,10,11,3,2018-19
7666,29,66316.0,Nevada,Chicago Park Elementary,200,8,7,0,3.5,1,7,0,0,0,0,2018-19
7667,29,66324.0,Nevada,Clear Creek Elementary,180,3,3,0,1.7,0,1,0,2,0,0,2018-19
7668,29,66332.0,Nevada,Grass Valley Elementary,1931,173,90,17,4.7,9,108,1,35,19,1,2018-19
7669,29,66340.0,Nevada,Nevada City Elementary,868,23,20,0,2.3,3,6,1,13,0,0,2018-19
7670,29,66357.0,Nevada,Nevada Joint Union High,2934,544,322,52,11.0,68,197,19,170,70,20,2018-19
7671,29,66373.0,Nevada,Pleasant Ridge Union Elementary,1253,65,35,5,2.8,9,27,2,17,9,1,2018-19
7672,29,66407.0,Nevada,Union Hill Elementary,740,103,62,9,8.4,32,35,6,18,9,3,2018-19
7673,29,66415.0,Nevada,Twin Ridges Elementary,117,6,5,0,4.3,0,5,0,1,0,0,2018-19
7674,29,76877.0,Nevada,Penn Valley Union Elementary,672,27,17,1,2.5,2,15,1,2,3,4,2018-19
7675,30,10306.0,Orange,Orange County Department of Education,11272,270,185,90,1.6,12,57,4,63,125,9,2018-19
7676,30,66423.0,Orange,Anaheim Elementary,18394,89,71,5,0.4,14,54,4,8,5,4,2018-19
7677,30,66431.0,Orange,Anaheim Union High,31521,1364,987,77,3.1,83,648,64,425,87,57,2018-19
7678,30,66449.0,Orange,Brea-Olinda Unified,6184,123,100,15,1.6,26,34,0,39,17,7,2018-19
7679,30,66456.0,Orange,Buena Park Elementary,4827,129,101,5,2.1,0,69,9,45,5,1,2018-19
7680,30,66464.0,Orange,Capistrano Unified,55830,1773,1160,166,2.1,154,792,55,472,238,62,2018-19
7681,30,66472.0,Orange,Centralia Elementary,4504,11,8,0,0.2,7,4,0,0,0,0,2018-19
7682,30,66480.0,Orange,Cypress Elementary,4054,17,14,3,0.3,1,9,4,0,3,0,2018-19
7683,30,66498.0,Orange,Fountain Valley Elementary,6513,122,89,8,1.4,20,72,9,6,8,7,2018-19
7684,30,66506.0,Orange,Fullerton Elementary,13549,243,183,21,1.4,32,127,16,38,23,7,2018-19
7685,30,66514.0,Orange,Fullerton Joint Union High,14513,991,758,65,5.2,48,351,25,462,76,29,2018-19
7686,30,66522.0,Orange,Garden Grove Unified,43846,1663,1226,130,2.8,73,835,58,424,160,113,2018-19
7687,30,66530.0,Orange,Huntington Beach City Elementary,7154,216,141,16,2.0,7,146,11,20,20,12,2018-19
7688,30,66548.0,Orange,Huntington Beach Union High,16381,387,311,12,1.9,52,150,16,141,14,14,2018-19
7689,30,66555.0,Orange,Laguna Beach Unified,2937,60,54,6,1.8,2,37,2,6,8,5,2018-19
7690,30,66563.0,Orange,La Habra City Elementary,4894,122,89,17,1.8,8,49,2,31,20,12,2018-19
7691,30,66589.0,Orange,Magnolia Elementary,6231,94,75,4,1.2,1,53,3,30,4,3,2018-19
7692,30,66597.0,Orange,Newport-Mesa Unified,21313,676,471,64,2.2,70,225,28,250,72,31,2018-19
7693,30,66613.0,Orange,Ocean View,8343,251,180,20,2.2,37,115,12,58,24,5,2018-19
7694,30,66621.0,Orange,Orange Unified,28486,1038,728,126,2.6,103,393,37,321,149,35,2018-19
7695,30,66647.0,Orange,Placentia-Yorba Linda Unified,26214,710,548,67,2.1,169,202,35,195,80,29,2018-19
7696,30,66670.0,Orange,Santa Ana Unified,53235,2913,1686,262,3.2,338,1167,175,716,373,144,2018-19
7697,30,66696.0,Orange,Savanna Elementary,2316,33,27,0,1.2,5,27,0,0,0,1,2018-19
7698,30,66746.0,Orange,Westminster,9455,389,265,53,2.8,16,239,19,28,70,17,2018-19
7699,30,73635.0,Orange,Saddleback Valley Unified,27535,409,302,33,1.1,51,209,18,78,40,13,2018-19
7700,30,73643.0,Orange,Tustin Unified,24622,660,513,41,2.1,22,282,40,242,41,33,2018-19
7701,30,73650.0,Orange,Irvine Unified,37048,546,373,30,1.0,57,285,22,122,36,24,2018-19
7702,30,73924.0,Orange,Los Alamitos Unified,10070,259,211,18,2.1,37,83,10,86,18,25,2018-19
7703,30,76893.0,Orange,SBE - Magnolia Science Academy Santa Ana,714,19,18,4,2.5,5,1,3,5,4,1,2018-19
7704,31,10314.0,Placer,Placer County Office of Education,1433,45,30,0,2.1,2,28,0,13,0,2,2018-19
7705,31,66761.0,Placer,Ackerman Charter,615,24,18,0,2.9,5,13,0,2,0,4,2018-19
7706,31,66779.0,Placer,Alta-Dutch Flat Union Elementary,114,2,2,0,1.8,0,2,0,0,0,0,2018-19
7707,31,66787.0,Placer,Auburn Union Elementary,2030,114,81,4,4.0,61,33,8,3,5,4,2018-19
7708,31,66795.0,Placer,Colfax Elementary,413,15,11,2,2.7,0,8,1,4,2,0,2018-19
7709,31,66803.0,Placer,Dry Creek Joint Elementary,7061,232,137,27,1.9,56,96,7,13,49,11,2018-19
7710,31,66829.0,Placer,Eureka Union,3492,49,37,7,1.1,2,30,2,2,10,3,2018-19
7711,31,66837.0,Placer,Foresthill Union Elementary,441,27,22,4,5.0,2,9,3,9,4,0,2018-19
7712,31,66845.0,Placer,Loomis Union Elementary,4660,129,99,15,2.1,22,63,1,9,21,13,2018-19
7713,31,66852.0,Placer,Newcastle Elementary,2187,74,41,2,1.9,5,62,2,1,2,2,2018-19
7714,31,66886.0,Placer,Placer Hills Union Elementary,799,32,22,3,2.8,8,13,0,5,4,2,2018-19
7715,31,66894.0,Placer,Placer Union High,4129,216,167,12,4.0,19,55,5,104,12,21,2018-19
7716,31,66910.0,Placer,Roseville City Elementary,11912,465,291,0,2.4,68,326,18,44,0,9,2018-19
7717,31,66928.0,Placer,Roseville Joint Union High,10701,457,346,31,3.2,126,84,13,180,41,13,2018-19
7718,31,66944.0,Placer,Tahoe-Truckee Unified,4304,180,123,15,2.9,47,62,7,44,15,5,2018-19
7719,31,66951.0,Placer,Western Placer Unified,10248,282,220,23,2.1,26,122,16,79,25,14,2018-19
7720,31,75085.0,Placer,Rocklin Unified,14638,756,476,91,3.3,20,237,15,283,166,35,2018-19
7721,32,10322.0,Plumas,Plumas County Office of Education,38,37,14,9,36.8,1,14,0,1,21,0,2018-19
7722,32,66969.0,Plumas,Plumas Unified,2360,207,122,29,5.2,22,99,7,27,50,2,2018-19
7723,33,10330.0,Riverside,Riverside County Office of Education,14187,528,368,54,2.6,143,230,8,58,61,28,2018-19
7724,33,31625.0,Riverside,California School for the Deaf-Riverside (State Special Schl),378,34,29,7,7.7,1,19,0,3,10,1,2018-19
7725,33,66977.0,Riverside,Alvord Unified,19989,646,517,5,2.6,100,395,13,107,5,26,2018-19
7726,33,66985.0,Riverside,Banning Unified,5076,458,307,22,6.0,71,286,15,48,25,13,2018-19
7727,33,66993.0,Riverside,Beaumont Unified,11566,468,305,15,2.6,56,299,6,78,18,11,2018-19
7728,33,67033.0,Riverside,Corona-Norco Unified,55553,2448,1791,156,3.2,251,1152,53,714,193,85,2018-19
7729,33,67041.0,Riverside,Desert Center Unified,33,3,3,0,9.1,0,3,0,0,0,0,2018-19
7730,33,67058.0,Riverside,Desert Sands Unified,29785,2084,1384,160,4.6,240,895,122,537,235,55,2018-19
7731,33,67082.0,Riverside,Hemet Unified,24374,2027,1205,127,4.9,241,1332,57,175,167,55,2018-19
7732,33,67090.0,Riverside,Jurupa Unified,20641,997,739,24,3.6,17,649,42,242,27,20,2018-19
7733,33,67116.0,Riverside,Menifee Union Elementary,12914,269,197,44,1.5,32,134,10,30,51,12,2018-19
7734,33,67124.0,Riverside,Moreno Valley Unified,35375,3491,2056,237,5.8,326,2312,127,322,315,89,2018-19
7735,33,67157.0,Riverside,Nuview Union ,2311,72,55,0,2.4,3,56,3,8,0,2,2018-19
7736,33,67173.0,Riverside,Palm Springs Unified,23900,2546,1484,214,6.2,241,1345,68,526,303,63,2018-19
7737,33,67181.0,Riverside,Palo Verde Unified,4044,401,232,22,5.7,30,287,6,35,29,14,2018-19
7738,33,67199.0,Riverside,Perris Elementary,6367,204,132,7,2.1,26,148,8,4,7,11,2018-19
7739,33,67207.0,Riverside,Perris Union High,11947,1131,711,109,6.0,53,509,38,328,174,29,2018-19
7740,33,67215.0,Riverside,Riverside Unified,44700,3168,1958,442,4.4,110,1595,87,547,753,76,2018-19
7741,33,67231.0,Riverside,Romoland Elementary,4462,100,85,1,1.9,0,62,9,23,1,5,2018-19
7742,33,67249.0,Riverside,San Jacinto Unified,12674,588,433,44,3.4,43,353,23,76,63,30,2018-19
7743,33,73676.0,Riverside,Coachella Valley Unified,19036,1351,894,4,4.7,550,286,43,431,4,37,2018-19
7744,33,75176.0,Riverside,Lake Elsinore Unified,23251,1026,720,96,3.1,9,579,33,254,135,16,2018-19
7745,33,75192.0,Riverside,Temecula Valley Unified,31024,1043,720,51,2.3,229,401,43,274,58,38,2018-19
7746,33,75200.0,Riverside,Murrieta Valley Unified,24438,472,371,19,1.5,100,174,16,147,23,12,2018-19
7747,33,75242.0,Riverside,Val Verde Unified,21842,1521,1055,35,4.8,164,883,53,350,37,34,2018-19
7748,33,76943.0,Riverside,SBE - Baypoint Preparatory Academy,488,15,11,1,2.3,0,12,1,0,1,1,2018-19
7749,34,10348.0,Sacramento,Sacramento County Office of Education,3391,725,391,81,11.5,56,475,8,46,105,35,2018-19
7750,34,32276.0,Sacramento,CEA Amador Co,473,0,0,0,0.0,0,0,0,0,0,0,2018-19
7751,34,67280.0,Sacramento,Arcohe Union Elementary,483,20,15,1,3.1,2,7,2,8,1,0,2018-19
7752,34,67314.0,Sacramento,Elk Grove Unified,67250,6043,3401,800,5.1,380,3551,107,508,1318,179,2018-19
7753,34,67322.0,Sacramento,Elverta Joint Elementary,333,5,4,0,1.2,2,3,0,0,0,0,2018-19
7754,34,67330.0,Sacramento,Folsom-Cordova Unified,21691,1511,901,193,4.2,104,871,28,214,238,56,2018-19
7755,34,67348.0,Sacramento,Galt Joint Union Elementary,3746,157,112,20,3.0,3,84,4,35,25,6,2018-19
7756,34,67355.0,Sacramento,Galt Joint Union High,2324,134,117,2,5.0,6,64,4,58,2,0,2018-19
7757,34,67413.0,Sacramento,River Delta Joint Unified,2505,144,120,4,4.8,9,80,4,46,4,1,2018-19
7758,34,67421.0,Sacramento,Robla Elementary,2725,72,46,5,1.7,4,54,1,1,6,6,2018-19
7759,34,67439.0,Sacramento,Sacramento City Unified,50151,4726,2789,456,5.6,500,2755,109,472,648,242,2018-19
7760,34,67447.0,Sacramento,San Juan Unified,55340,4914,2691,872,4.9,392,2307,86,611,1398,120,2018-19
7761,34,73973.0,Sacramento,Center Joint Unified,4618,388,244,36,5.3,101,189,11,31,43,13,2018-19
7762,34,75283.0,Sacramento,Natomas Unified,16349,1145,824,12,5.0,141,835,29,104,12,24,2018-19
7763,34,76505.0,Sacramento,Twin Rivers Unified,36897,4247,2255,570,6.1,1497,1527,79,206,783,155,2018-19
7764,35,10355.0,San Benito,San Benito County Office of Education,74,35,15,10,20.3,7,11,1,2,14,0,2018-19
7765,35,67454.0,San Benito,Bitterwater-Tully Elementary,40,0,0,0,0.0,0,0,0,0,0,0,2018-19
7766,35,67462.0,San Benito,Cienega Union Elementary,36,0,0,0,0.0,0,0,0,0,0,0,2018-19
7767,35,67470.0,San Benito,Hollister,6408,531,308,37,4.8,33,355,15,63,48,17,2018-19
7768,35,67488.0,San Benito,Jefferson Elementary,*,*,*,*,*,*,*,*,*,*,*,2018-19
7769,35,67504.0,San Benito,North County Joint Union Elementary,753,1,1,1,0.1,0,0,0,0,1,0,2018-19
7770,35,67520.0,San Benito,Panoche Elementary,*,*,*,*,*,*,*,*,*,*,*,2018-19
7771,35,67538.0,San Benito,San Benito High,3238,210,163,13,5.0,22,65,18,87,14,4,2018-19
7772,35,67553.0,San Benito,Southside Elementary,232,8,5,1,2.2,0,7,0,0,1,0,2018-19
7773,35,67561.0,San Benito,Tres Pinos Union Elementary,120,18,12,5,10.0,1,8,0,2,5,2,2018-19
7774,35,67579.0,San Benito,Willow Grove Union Elementary,15,0,0,0,0.0,0,0,0,0,0,0,2018-19
7775,35,75259.0,San Benito,Aromas - San Juan Unified,1104,51,44,4,4.0,8,24,0,12,4,3,2018-19
7776,36,10363.0,San Bernardino,San Bernardino County Office of Education,7652,789,396,33,5.2,277,372,10,40,36,54,2018-19
7777,36,67587.0,San Bernardino,Adelanto Elementary,10117,1079,680,76,6.7,92,759,33,50,102,43,2018-19
7778,36,67595.0,San Bernardino,Alta Loma Elementary,6311,84,65,4,1.0,11,48,5,16,4,0,2018-19
7779,36,67611.0,San Bernardino,Barstow Unified,7257,1648,748,140,10.3,109,1209,26,88,200,16,2018-19
7780,36,67637.0,San Bernardino,Bear Valley Unified,2635,154,111,13,4.2,3,100,5,31,13,2,2018-19
7781,36,67645.0,San Bernardino,Central Elementary,4853,105,82,0,1.7,15,72,5,12,0,1,2018-19
7782,36,67652.0,San Bernardino,Chaffey Joint Union High,25163,1683,1317,28,5.2,153,739,53,682,34,22,2018-19
7783,36,67678.0,San Bernardino,Chino Valley Unified,29937,624,466,36,1.6,13,360,15,175,42,19,2018-19
7784,36,67686.0,San Bernardino,Colton Joint Unified,23833,1928,1184,252,5.0,101,1002,87,317,404,17,2018-19
7785,36,67694.0,San Bernardino,Cucamonga Elementary,2673,221,130,15,4.9,7,159,6,23,24,2,2018-19
