,Academic Year,County Code,District Code,County Name,District Name,Charter School,DASS,Reporting Category,Cumulative Enrollment,Homeless Student Enrollment,Temporarily Doubled Up,Temporary Shelters,Hotels/Motels,Temporarily Unsheltered,Missing/Unknown,Temporarily Doubled Up (percent),Temporary Shelters (percent),Hotels/Motels (percent),Temporarily Unsheltered (percent),Missing/Unknown (percent)
1848,2020-21,47,70359.0,Siskiyou,Hornbrook Elementary,All,All,TA,60,19,4,0,0,15,0,21.1,0.0,0.0,78.9,0.0
1849,2020-21,47,70367.0,Siskiyou,Junction Elementary,All,All,TA,24,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1850,2020-21,47,70375.0,Siskiyou,Klamath River Union Elementary,All,All,TA,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1851,2020-21,47,70383.0,Siskiyou,Little Shasta Elementary,All,All,TA,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1852,2020-21,47,70409.0,Siskiyou,McCloud Union Elementary,All,All,TA,72,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1853,2020-21,47,70417.0,Siskiyou,Montague Elementary,All,All,TA,213,17,14,0,2,1,0,82.4,0.0,11.8,5.9,0.0
1854,2020-21,47,70425.0,Siskiyou,Mt. Shasta Union Elementary,All,All,TA,523,9,7,1,1,0,0,77.8,11.1,11.1,0.0,0.0
1855,2020-21,47,76455.0,Siskiyou,Scott Valley Unified,All,All,TA,647,37,37,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1856,2020-21,47,70458.0,Siskiyou,Seiad Elementary,All,All,TA,15,2,0,2,0,0,0,0.0,100.0,0.0,0.0,0.0
1857,2020-21,47,10470.0,Siskiyou,Siskiyou County Office of Education,All,All,TA,898,49,29,10,6,4,0,59.2,20.4,12.2,8.2,0.0
1858,2020-21,47,70466.0,Siskiyou,Siskiyou Union High,All,All,TA,579,63,34,23,4,2,0,54.0,36.5,6.3,3.2,0.0
1859,2020-21,47,70482.0,Siskiyou,Weed Union Elementary,All,All,TA,374,29,21,5,3,0,0,72.4,17.2,10.3,0.0,0.0
1860,2020-21,47,70490.0,Siskiyou,Willow Creek Elementary,All,All,TA,50,3,0,3,0,0,0,0.0,100.0,0.0,0.0,0.0
1861,2020-21,47,70508.0,Siskiyou,Yreka Union Elementary,All,All,TA,993,62,32,1,29,0,0,51.6,1.6,46.8,0.0,0.0
1862,2020-21,47,70516.0,Siskiyou,Yreka Union High,All,All,TA,748,63,49,5,9,0,0,77.8,7.9,14.3,0.0,0.0
1863,2020-21,48,70524.0,Solano,Benicia Unified,All,All,TA,4623,28,21,1,2,4,0,75.0,3.6,7.1,14.3,0.0
1864,2020-21,48,70532.0,Solano,Dixon Unified,All,All,TA,3512,169,137,28,2,2,0,81.1,16.6,1.2,1.2,0.0
1865,2020-21,48,70540.0,Solano,Fairfield-Suisun Unified,All,All,TA,21373,309,242,13,41,13,0,78.3,4.2,13.3,4.2,0.0
1866,2020-21,48,10488.0,Solano,Solano County Office of Education,All,All,TA,1025,28,15,8,3,2,0,53.6,28.6,10.7,7.1,0.0
1867,2020-21,48,70565.0,Solano,Travis Unified,All,All,TA,5572,21,21,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1868,2020-21,48,70573.0,Solano,Vacaville Unified,All,All,TA,13466,209,127,9,34,39,0,60.8,4.3,16.3,18.7,0.0
1869,2020-21,48,70581.0,Solano,Vallejo City Unified,All,All,TA,13732,124,81,24,15,4,0,65.3,19.4,12.1,3.2,0.0
1870,2020-21,49,70599.0,Sonoma,Alexander Valley Union Elementary,All,All,TA,120,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1871,2020-21,49,70615.0,Sonoma,Bellevue Union,All,All,TA,1603,76,72,4,0,0,0,94.7,5.3,0.0,0.0,0.0
1872,2020-21,49,70623.0,Sonoma,Bennett Valley Union Elementary,All,All,TA,1027,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1873,2020-21,49,70649.0,Sonoma,Cinnabar Elementary,All,All,TA,260,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1874,2020-21,49,70656.0,Sonoma,Cloverdale Unified,All,All,TA,1467,17,15,2,0,0,0,88.2,11.8,0.0,0.0,0.0
1875,2020-21,49,73882.0,Sonoma,Cotati-Rohnert Park Unified,All,All,TA,6334,25,17,2,2,4,0,68.0,8.0,8.0,16.0,0.0
1876,2020-21,49,70672.0,Sonoma,Dunham Elementary,All,All,TA,166,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1877,2020-21,49,70680.0,Sonoma,Forestville Union Elementary,All,All,TA,279,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1878,2020-21,49,70698.0,Sonoma,Fort Ross Elementary,All,All,TA,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1879,2020-21,49,70706.0,Sonoma,Geyserville Unified,All,All,TA,217,6,2,2,0,2,0,33.3,33.3,0.0,33.3,0.0
1880,2020-21,49,70714.0,Sonoma,Gravenstein Union Elementary,All,All,TA,783,7,6,0,1,0,0,85.7,0.0,14.3,0.0,0.0
1881,2020-21,49,70722.0,Sonoma,Guerneville Elementary,All,All,TA,493,21,21,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1882,2020-21,49,70730.0,Sonoma,Harmony Union Elementary,All,All,TA,649,21,3,17,1,0,0,14.3,81.0,4.8,0.0,0.0
1883,2020-21,49,75390.0,Sonoma,Healdsburg Unified,All,All,TA,1366,7,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1884,2020-21,49,70763.0,Sonoma,Horicon Elementary,All,All,TA,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1885,2020-21,49,70888.0,Sonoma,Kashia Elementary,All,All,TA,17,12,12,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1886,2020-21,49,70789.0,Sonoma,Kenwood ,All,All,TA,138,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1887,2020-21,49,70797.0,Sonoma,Liberty Elementary,All,All,TA,1582,19,12,2,2,3,0,63.2,10.5,10.5,15.8,0.0
1888,2020-21,49,70805.0,Sonoma,Mark West Union Elementary,All,All,TA,1346,6,2,4,0,0,0,33.3,66.7,0.0,0.0,0.0
1889,2020-21,49,70813.0,Sonoma,Monte Rio Union Elementary,All,All,TA,77,65,1,64,0,0,0,1.5,98.5,0.0,0.0,0.0
1890,2020-21,49,70821.0,Sonoma,Montgomery Elementary,All,All,TA,26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1891,2020-21,49,70839.0,Sonoma,Oak Grove Union Elementary,All,All,TA,1378,15,12,1,0,2,0,80.0,6.7,0.0,13.3,0.0
1892,2020-21,49,70847.0,Sonoma,Old Adobe Union,All,All,TA,2106,11,6,2,3,0,0,54.5,18.2,27.3,0.0,0.0
1893,2020-21,49,70854.0,Sonoma,Petaluma City Elementary,All,All,TA,2542,26,22,4,0,0,0,84.6,15.4,0.0,0.0,0.0
1894,2020-21,49,70862.0,Sonoma,Petaluma Joint Union High,All,All,TA,5353,54,33,13,4,4,0,61.1,24.1,7.4,7.4,0.0
1895,2020-21,49,70870.0,Sonoma,Piner-Olivet Union Elementary,All,All,TA,1295,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1896,2020-21,49,70896.0,Sonoma,Rincon Valley Union Elementary,All,All,TA,3197,14,12,2,0,0,0,85.7,14.3,0.0,0.0,0.0
1897,2020-21,49,70904.0,Sonoma,Roseland,All,All,TA,2945,11,3,4,1,3,0,27.3,36.4,9.1,27.3,0.0
1898,2020-21,49,70912.0,Sonoma,Santa Rosa Elementary,All,All,TA,4831,79,27,38,11,3,0,34.2,48.1,13.9,3.8,0.0
1899,2020-21,49,70920.0,Sonoma,Santa Rosa High,All,All,TA,11161,134,65,40,15,14,0,48.5,29.9,11.2,10.4,0.0
1900,2020-21,49,70938.0,Sonoma,Sebastopol Union Elementary,All,All,TA,881,7,0,5,0,2,0,0.0,71.4,0.0,28.6,0.0
1901,2020-21,49,10496.0,Sonoma,Sonoma County Office of Education,All,All,TA,548,6,1,2,2,1,0,16.7,33.3,33.3,16.7,0.0
1902,2020-21,49,70953.0,Sonoma,Sonoma Valley Unified,All,All,TA,4044,13,1,7,5,0,0,7.7,53.8,38.5,0.0,0.0
1903,2020-21,49,70961.0,Sonoma,Twin Hills Union Elementary,All,All,TA,1138,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1904,2020-21,49,70979.0,Sonoma,Two Rock Union,All,All,TA,133,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1905,2020-21,49,70995.0,Sonoma,Waugh Elementary,All,All,TA,829,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1906,2020-21,49,71001.0,Sonoma,West Side Union Elementary,All,All,TA,159,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1907,2020-21,49,70607.0,Sonoma,West Sonoma County Union High,All,All,TA,1902,32,25,5,0,2,0,78.1,15.6,0.0,6.3,0.0
1908,2020-21,49,71019.0,Sonoma,Wilmar Union Elementary,All,All,TA,234,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1909,2020-21,49,75358.0,Sonoma,Windsor Unified,All,All,TA,4920,88,65,4,19,0,0,73.9,4.5,21.6,0.0,0.0
1910,2020-21,49,71035.0,Sonoma,Wright Elementary,All,All,TA,1343,25,23,2,0,0,0,92.0,8.0,0.0,0.0,0.0
1911,2020-21,50,71043.0,Stanislaus,Ceres Unified,All,All,TA,15241,426,399,3,24,0,0,93.7,0.7,5.6,0.0,0.0
1912,2020-21,50,71050.0,Stanislaus,Chatom Union,All,All,TA,632,43,41,0,2,0,0,95.3,0.0,4.7,0.0,0.0
1913,2020-21,50,71068.0,Stanislaus,Denair Unified,All,All,TA,1429,106,105,0,1,0,0,99.1,0.0,0.9,0.0,0.0
1914,2020-21,50,71076.0,Stanislaus,Empire Union Elementary,All,All,TA,3110,17,7,7,2,1,0,41.2,41.2,11.8,5.9,0.0
1915,2020-21,50,71084.0,Stanislaus,Gratton Elementary,All,All,TA,152,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1916,2020-21,50,71092.0,Stanislaus,Hart-Ransom Union Elementary,All,All,TA,1262,12,12,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1917,2020-21,50,71100.0,Stanislaus,Hickman Community Charter,All,All,TA,1077,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1918,2020-21,50,75549.0,Stanislaus,Hughson Unified,All,All,TA,2161,12,9,2,1,0,0,75.0,16.7,8.3,0.0,0.0
1919,2020-21,50,71134.0,Stanislaus,Keyes Union,All,All,TA,1135,8,6,0,0,2,0,75.0,0.0,0.0,25.0,0.0
1920,2020-21,50,71142.0,Stanislaus,Knights Ferry Elementary,All,All,TA,146,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1921,2020-21,50,71167.0,Stanislaus,Modesto City Elementary,All,All,TA,16162,282,178,32,65,7,0,63.1,11.3,23.0,2.5,0.0
1922,2020-21,50,71175.0,Stanislaus,Modesto City High,All,All,TA,16572,192,158,10,17,7,0,82.3,5.2,8.9,3.6,0.0
1923,2020-21,50,73601.0,Stanislaus,Newman-Crows Landing Unified,All,All,TA,3356,17,15,1,1,0,0,88.2,5.9,5.9,0.0,0.0
1924,2020-21,50,75564.0,Stanislaus,Oakdale Joint Unified,All,All,TA,5632,36,20,5,11,0,0,55.6,13.9,30.6,0.0,0.0
1925,2020-21,50,71209.0,Stanislaus,Paradise Elementary,All,All,TA,200,9,9,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1926,2020-21,50,71217.0,Stanislaus,Patterson Joint Unified,All,All,TA,6296,78,46,8,19,5,0,59.0,10.3,24.4,6.4,0.0
1927,2020-21,50,75556.0,Stanislaus,Riverbank Unified,All,All,TA,3136,55,45,7,3,0,0,81.8,12.7,5.5,0.0,0.0
1928,2020-21,50,71233.0,Stanislaus,Roberts Ferry Union Elementary,All,All,TA,207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1929,2020-21,50,71266.0,Stanislaus,Salida Union Elementary,All,All,TA,3218,26,18,2,6,0,0,69.2,7.7,23.1,0.0,0.0
1930,2020-21,50,71274.0,Stanislaus,Shiloh Elementary,All,All,TA,191,2,0,2,0,0,0,0.0,100.0,0.0,0.0,0.0
1931,2020-21,50,10504.0,Stanislaus,Stanislaus County Office of Education,All,All,TA,3261,47,22,12,10,3,0,46.8,25.5,21.3,6.4,0.0
1932,2020-21,50,71282.0,Stanislaus,Stanislaus Union Elementary,All,All,TA,3664,126,117,7,2,0,0,92.9,5.6,1.6,0.0,0.0
1933,2020-21,50,71290.0,Stanislaus,Sylvan Union Elementary,All,All,TA,8480,47,26,7,12,2,0,55.3,14.9,25.5,4.3,0.0
1934,2020-21,50,75739.0,Stanislaus,Turlock Unified,All,All,TA,14822,92,33,17,34,8,0,35.9,18.5,37.0,8.7,0.0
1935,2020-21,50,71324.0,Stanislaus,Valley Home Joint Elementary,All,All,TA,179,3,1,2,0,0,0,33.3,66.7,0.0,0.0,0.0
1936,2020-21,50,75572.0,Stanislaus,Waterford Unified,All,All,TA,3246,18,11,2,0,5,0,61.1,11.1,0.0,27.8,0.0
1937,2020-21,51,71357.0,Sutter,Brittan Elementary,All,All,TA,463,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1938,2020-21,51,71365.0,Sutter,Browns Elementary,All,All,TA,131,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1939,2020-21,51,71373.0,Sutter,East Nicolaus Joint Union High,All,All,TA,314,2,0,2,0,0,0,0.0,100.0,0.0,0.0,0.0
1940,2020-21,51,71381.0,Sutter,Franklin Elementary,All,All,TA,483,4,3,0,1,0,0,75.0,0.0,25.0,0.0,0.0
1941,2020-21,51,71399.0,Sutter,Live Oak Unified,All,All,TA,2006,10,10,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1942,2020-21,51,71407.0,Sutter,Marcum-Illinois Union Elementary,All,All,TA,2901,60,32,14,10,4,0,53.3,23.3,16.7,6.7,0.0
1943,2020-21,51,71415.0,Sutter,Meridian Elementary,All,All,TA,1624,26,13,5,6,2,0,50.0,19.2,23.1,7.7,0.0
1944,2020-21,51,71423.0,Sutter,Nuestro Elementary,All,All,TA,813,10,10,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1945,2020-21,51,71431.0,Sutter,Pleasant Grove Joint Union,All,All,TA,164,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1946,2020-21,51,10512.0,Sutter,Sutter County Office of Education,All,All,TA,551,13,8,0,4,1,0,61.5,0.0,30.8,7.7,0.0
1947,2020-21,51,71449.0,Sutter,Sutter Union High,All,All,TA,819,30,29,0,0,1,0,96.7,0.0,0.0,3.3,0.0
1948,2020-21,51,71456.0,Sutter,Winship-Robbins,All,All,TA,1421,17,16,0,0,1,0,94.1,0.0,0.0,5.9,0.0
1949,2020-21,51,71464.0,Sutter,Yuba City Unified,All,All,TA,13610,271,173,28,62,8,0,63.8,10.3,22.9,3.0,0.0
1950,2020-21,52,71472.0,Tehama,Antelope Elementary,All,All,TA,868,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1951,2020-21,52,71498.0,Tehama,Corning Union Elementary,All,All,TA,2138,101,85,4,7,5,0,84.2,4.0,6.9,5.0,0.0
1952,2020-21,52,71506.0,Tehama,Corning Union High,All,All,TA,1127,38,32,0,2,4,0,84.2,0.0,5.3,10.5,0.0
1953,2020-21,52,71522.0,Tehama,Evergreen Union,All,All,TA,1327,150,119,17,3,11,0,79.3,11.3,2.0,7.3,0.0
1954,2020-21,52,71530.0,Tehama,Flournoy Union Elementary,All,All,TA,43,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1955,2020-21,52,71548.0,Tehama,Gerber Union Elementary,All,All,TA,422,28,26,2,0,0,0,92.9,7.1,0.0,0.0,0.0
1956,2020-21,52,71555.0,Tehama,Kirkwood Elementary,All,All,TA,103,11,11,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1957,2020-21,52,71563.0,Tehama,Lassen View Union Elementary,All,All,TA,412,2,1,0,1,0,0,50.0,0.0,50.0,0.0,0.0
1958,2020-21,52,71571.0,Tehama,Los Molinos Unified,All,All,TA,630,25,18,7,0,0,0,72.0,28.0,0.0,0.0,0.0
1959,2020-21,52,71639.0,Tehama,Red Bluff Joint Union High,All,All,TA,1930,198,171,7,6,14,0,86.4,3.5,3.0,7.1,0.0
1960,2020-21,52,71621.0,Tehama,Red Bluff Union Elementary,All,All,TA,2119,171,141,14,8,8,0,82.5,8.2,4.7,4.7,0.0
1961,2020-21,52,71647.0,Tehama,Reeds Creek Elementary,All,All,TA,216,5,3,2,0,0,0,60.0,40.0,0.0,0.0,0.0
1962,2020-21,52,71654.0,Tehama,Richfield Elementary,All,All,TA,246,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1963,2020-21,52,10520.0,Tehama,Tehama County Department of Education,All,All,TA,374,9,8,0,1,0,0,88.9,0.0,11.1,0.0,0.0
1964,2020-21,53,71662.0,Trinity,Burnt Ranch Elementary,All,All,TA,80,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1965,2020-21,53,71670.0,Trinity,Coffee Creek Elementary,All,All,TA,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1966,2020-21,53,71696.0,Trinity,Douglas City Elementary,All,All,TA,176,3,1,0,0,2,0,33.3,0.0,0.0,66.7,0.0
1967,2020-21,53,71738.0,Trinity,Junction City Elementary,All,All,TA,79,7,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1968,2020-21,53,71746.0,Trinity,Lewiston Elementary,All,All,TA,80,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1969,2020-21,53,75028.0,Trinity,Mountain Valley Unified,All,All,TA,337,40,39,0,0,1,0,97.5,0.0,0.0,2.5,0.0
1970,2020-21,53,73833.0,Trinity,Southern Trinity Joint Unified,All,All,TA,99,29,16,13,0,0,0,55.2,44.8,0.0,0.0,0.0
1971,2020-21,53,76513.0,Trinity,Trinity Alps Unified,All,All,TA,732,39,20,10,6,3,0,51.3,25.6,15.4,7.7,0.0
1972,2020-21,53,71761.0,Trinity,Trinity Center Elementary,All,All,TA,21,1,0,0,1,0,0,0.0,0.0,100.0,0.0,0.0
1973,2020-21,53,10538.0,Trinity,Trinity County Office of Education,All,All,TA,149,17,7,3,0,7,0,41.2,17.6,0.0,41.2,0.0
1974,2020-21,54,71795.0,Tulare,Allensworth Elementary,All,All,TA,78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1975,2020-21,54,71803.0,Tulare,Alpaugh Unified,All,All,TA,1038,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1976,2020-21,54,71811.0,Tulare,Alta Vista Elementary,All,All,TA,1482,9,5,0,2,2,0,55.6,0.0,22.2,22.2,0.0
1977,2020-21,54,71829.0,Tulare,Buena Vista Elementary,All,All,TA,205,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1978,2020-21,54,71837.0,Tulare,Burton Elementary,All,All,TA,4994,115,109,0,0,6,0,94.8,0.0,0.0,5.2,0.0
1979,2020-21,54,71852.0,Tulare,Columbine Elementary,All,All,TA,196,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1980,2020-21,54,71860.0,Tulare,Cutler-Orosi Joint Unified,All,All,TA,4113,102,98,3,1,0,0,96.1,2.9,1.0,0.0,0.0
1981,2020-21,54,75531.0,Tulare,Dinuba Unified,All,All,TA,6863,45,0,43,2,0,0,0.0,95.6,4.4,0.0,0.0
1982,2020-21,54,71894.0,Tulare,Ducor Union Elementary,All,All,TA,150,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1983,2020-21,54,71902.0,Tulare,Earlimart Elementary,All,All,TA,1656,23,22,0,1,0,0,95.7,0.0,4.3,0.0,0.0
1984,2020-21,54,76836.0,Tulare,Exeter Unified,All,All,TA,2851,41,27,7,7,0,0,65.9,17.1,17.1,0.0,0.0
1985,2020-21,54,75325.0,Tulare,Farmersville Unified,All,All,TA,2589,40,25,3,6,6,0,62.5,7.5,15.0,15.0,0.0
1986,2020-21,54,71944.0,Tulare,Hope Elementary,All,All,TA,247,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1987,2020-21,54,71951.0,Tulare,Hot Springs Elementary,All,All,TA,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1988,2020-21,54,71969.0,Tulare,Kings River Union Elementary,All,All,TA,420,21,21,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1989,2020-21,54,71985.0,Tulare,Liberty Elementary,All,All,TA,715,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1990,2020-21,54,71993.0,Tulare,Lindsay Unified,All,All,TA,4210,361,161,0,2,198,0,44.6,0.0,0.6,54.8,0.0
1991,2020-21,54,72009.0,Tulare,Monson-Sultana Joint Union Elementary,All,All,TA,459,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1992,2020-21,54,72017.0,Tulare,Oak Valley Union Elementary,All,All,TA,587,24,21,3,0,0,0,87.5,12.5,0.0,0.0,0.0
1993,2020-21,54,72025.0,Tulare,Outside Creek Elementary,All,All,TA,135,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1994,2020-21,54,72033.0,Tulare,Palo Verde Union Elementary,All,All,TA,542,12,7,3,0,2,0,58.3,25.0,0.0,16.7,0.0
1995,2020-21,54,72041.0,Tulare,Pixley Union Elementary,All,All,TA,935,197,152,10,20,15,0,77.2,5.1,10.2,7.6,0.0
1996,2020-21,54,72058.0,Tulare,Pleasant View Elementary,All,All,TA,462,4,1,0,3,0,0,25.0,0.0,75.0,0.0,0.0
1997,2020-21,54,75523.0,Tulare,Porterville Unified,All,All,TA,14910,207,143,33,23,8,0,69.1,15.9,11.1,3.9,0.0
1998,2020-21,54,72082.0,Tulare,Richgrove Elementary,All,All,TA,587,19,19,0,0,0,0,100.0,0.0,0.0,0.0,0.0
1999,2020-21,54,72090.0,Tulare,Rockford Elementary,All,All,TA,324,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2000,2020-21,54,72108.0,Tulare,Saucelito Elementary,All,All,TA,83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2001,2020-21,54,72116.0,Tulare,Sequoia Union Elementary,All,All,TA,366,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0
2002,2020-21,54,72132.0,Tulare,Springville Union Elementary,All,All,TA,352,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2003,2020-21,54,72140.0,Tulare,Stone Corral Elementary,All,All,TA,931,27,24,2,1,0,0,88.9,7.4,3.7,0.0,0.0
2004,2020-21,54,72157.0,Tulare,Strathmore Union Elementary,All,All,TA,759,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2005,2020-21,54,72173.0,Tulare,Sundale Union Elementary,All,All,TA,780,57,57,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2006,2020-21,54,72181.0,Tulare,Sunnyside Union Elementary,All,All,TA,379,7,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2007,2020-21,54,72199.0,Tulare,Terra Bella Union Elementary,All,All,TA,866,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2008,2020-21,54,72207.0,Tulare,Three Rivers Union Elementary,All,All,TA,132,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2009,2020-21,54,72215.0,Tulare,Tipton Elementary,All,All,TA,556,18,18,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2010,2020-21,54,72223.0,Tulare,Traver Joint Elementary,All,All,TA,239,4,0,0,4,0,0,0.0,0.0,100.0,0.0,0.0
2011,2020-21,54,72231.0,Tulare,Tulare City,All,All,TA,9799,203,151,15,36,1,0,74.4,7.4,17.7,0.5,0.0
2012,2020-21,54,10546.0,Tulare,Tulare County Office of Education,All,All,TA,3542,22,13,2,6,1,0,59.1,9.1,27.3,4.5,0.0
2013,2020-21,54,72249.0,Tulare,Tulare Joint Union High,All,All,TA,5891,113,99,10,3,1,0,87.6,8.8,2.7,0.9,0.0
2014,2020-21,54,72256.0,Tulare,Visalia Unified,All,All,TA,30104,836,690,43,64,39,0,82.5,5.1,7.7,4.7,0.0
2015,2020-21,54,72264.0,Tulare,Waukena Joint Union Elementary,All,All,TA,239,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2016,2020-21,54,76794.0,Tulare,Woodlake Unified,All,All,TA,2167,19,16,0,3,0,0,84.2,0.0,15.8,0.0,0.0
2017,2020-21,54,72298.0,Tulare,Woodville Union Elementary,All,All,TA,435,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018,2020-21,55,72306.0,Tuolumne,Belleview Elementary,All,All,TA,170,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2019,2020-21,55,75184.0,Tuolumne,Big Oak Flat-Groveland Unified,All,All,TA,329,27,13,11,3,0,0,48.1,40.7,11.1,0.0,0.0
2020,2020-21,55,72348.0,Tuolumne,Columbia Union,All,All,TA,492,15,13,2,0,0,0,86.7,13.3,0.0,0.0,0.0
2021,2020-21,55,72355.0,Tuolumne,Curtis Creek Elementary,All,All,TA,498,42,40,2,0,0,0,95.2,4.8,0.0,0.0,0.0
2022,2020-21,55,72363.0,Tuolumne,Jamestown Elementary,All,All,TA,398,46,41,4,0,1,0,89.1,8.7,0.0,2.2,0.0
2023,2020-21,55,72371.0,Tuolumne,Sonora Elementary,All,All,TA,773,26,16,8,2,0,0,61.5,30.8,7.7,0.0,0.0
2024,2020-21,55,72389.0,Tuolumne,Sonora Union High,All,All,TA,1096,19,10,5,4,0,0,52.6,26.3,21.1,0.0,0.0
2025,2020-21,55,72397.0,Tuolumne,Soulsbyville Elementary,All,All,TA,542,26,21,2,3,0,0,80.8,7.7,11.5,0.0,0.0
2026,2020-21,55,72405.0,Tuolumne,Summerville Elementary,All,All,TA,415,35,35,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2027,2020-21,55,72413.0,Tuolumne,Summerville Union High,All,All,TA,1183,7,1,5,1,0,0,14.3,71.4,14.3,0.0,0.0
2028,2020-21,55,10553.0,Tuolumne,Tuolumne County Superintendent of Schools,All,All,TA,154,10,10,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2029,2020-21,55,72421.0,Tuolumne,Twain Harte,All,All,TA,303,6,5,0,0,1,0,83.3,0.0,0.0,16.7,0.0
2030,2020-21,56,72447.0,Ventura,Briggs Elementary,All,All,TA,510,28,28,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2031,2020-21,56,73759.0,Ventura,Conejo Valley Unified,All,All,TA,17985,247,206,22,17,2,0,83.4,8.9,6.9,0.8,0.0
2032,2020-21,56,72454.0,Ventura,Fillmore Unified,All,All,TA,3736,91,40,48,3,0,0,44.0,52.7,3.3,0.0,0.0
2033,2020-21,56,72462.0,Ventura,Hueneme Elementary,All,All,TA,7730,541,513,5,18,5,0,94.8,0.9,3.3,0.9,0.0
2034,2020-21,56,72470.0,Ventura,Mesa Union Elementary,All,All,TA,1137,13,13,0,0,0,0,100.0,0.0,0.0,0.0,0.0
2035,2020-21,56,73940.0,Ventura,Moorpark Unified,All,All,TA,6734,11,5,3,3,0,0,45.5,27.3,27.3,0.0,0.0
2036,2020-21,56,72504.0,Ventura,Mupu Elementary,All,All,TA,162,24,20,4,0,0,0,83.3,16.7,0.0,0.0,0.0
2037,2020-21,56,73874.0,Ventura,Oak Park Unified,All,All,TA,4496,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
